Asset Name,OS,cb-cloud,cybercns-sec-vm,huntress,microsoft-ad,sentinelone
bf-1,b'Windows 11 Pro 22000',cb-cloud,cybercns-sec-vm,huntress, ,sentinelone
bf-3512,b'Windows 10 Pro 19045',cb-cloud,cybercns-sec-vm,huntress, ,sentinelone
bf-3516,b'Windows 10 Pro 19045',cb-cloud, ,huntress, ,sentinelone
db-0126,b'Windows 10 Pro 19045', ,cybercns-sec-vm, , ,sentinelone
db-0171,b'Windows 10 Pro 19045', , , , ,sentinelone
db-0183,b'Windows 10 Pro 19045', ,cybercns-sec-vm,huntress, ,sentinelone
db-0188,b'Windows 10 Pro 19045',cb-cloud,cybercns-sec-vm,huntress, ,sentinelone
db-0189,b'Windows 10 Pro 19045',cb-cloud,cybercns-sec-vm,huntress, ,sentinelone
db-0191,b'Windows 10 Pro 19045',cb-cloud,cybercns-sec-vm,huntress, ,sentinelone
db-0192,b'Windows 10 Pro 19045',cb-cloud,cybercns-sec-vm,huntress, ,sentinelone
db-0193,b'Windows 10 Pro 19045',cb-cloud,cybercns-sec-vm,huntress, ,sentinelone
db-0194,b'Windows 10 Pro 19045',cb-cloud,cybercns-sec-vm,huntress, ,sentinelone
db-0197,b'Windows 10 Pro 19045',cb-cloud, ,huntress, ,sentinelone
db-0201,b'Windows 10 Pro 19045',cb-cloud,cybercns-sec-vm,huntress, ,sentinelone
db-0202,b'Windows 10 Pro 19045',cb-cloud,cybercns-sec-vm,huntress, ,sentinelone
db-0205,b'Windows 10 Pro 19045', ,cybercns-sec-vm,huntress, ,sentinelone
db-0207,b'Windows 11 Pro 22621',cb-cloud, ,huntress, ,sentinelone
db-0209,b'Windows 10 Pro 19045', ,cybercns-sec-vm,huntress, ,sentinelone
db-0210,b'Microsoft Windows 10 Pro', ,cybercns-sec-vm, , , 
db-0210,b'Windows 10 Pro 19044',cb-cloud, ,huntress, ,sentinelone
db-0213,b'Windows 10 Pro 19045',cb-cloud,cybercns-sec-vm, , ,sentinelone
db-0216,b'Windows 10 Pro 19044',cb-cloud,cybercns-sec-vm,huntress, ,sentinelone
db-0217,b'Windows 10 Pro 19044',cb-cloud, ,huntress, ,sentinelone
db-0227,b'Windows 11 Pro 22000',cb-cloud,cybercns-sec-vm,huntress, ,sentinelone
db-0228,b'Windows 10 Pro 19045',cb-cloud,cybercns-sec-vm,huntress, ,sentinelone
db-0229,b'Windows 10 Pro 19045',cb-cloud,cybercns-sec-vm,huntress, ,sentinelone
db-0230,b'Windows 10 Pro 19045',cb-cloud,cybercns-sec-vm,huntress, ,sentinelone
db-0231,b'Windows 10 Pro 19045',cb-cloud,cybercns-sec-vm,huntress, ,sentinelone
db-0232,b'Windows 10 Pro 19045',cb-cloud,cybercns-sec-vm,huntress, ,sentinelone
db-0233,b'Windows 10 Pro 19045',cb-cloud,cybercns-sec-vm,huntress, ,sentinelone
db-0234,b'Microsoft Windows 10 Pro', ,cybercns-sec-vm, , , 
db-0234,b'Windows 10 Pro 19045',cb-cloud, ,huntress, ,sentinelone
db-0235,b'Windows 10 Pro 19045',cb-cloud,cybercns-sec-vm,huntress, ,sentinelone
db-0236,b'Windows 10 Pro 19045',cb-cloud,cybercns-sec-vm,huntress, ,sentinelone
db-0238,b'Microsoft Windows 10 Pro', ,cybercns-sec-vm, , , 
db-0238,b'Windows 10 Pro 19045',cb-cloud, ,huntress, ,sentinelone
db-0240,b'Microsoft Windows 10 Pro', ,cybercns-sec-vm, , , 
db-0240,b'Windows 10 Pro 19045',cb-cloud, ,huntress, ,sentinelone
db-0241,b'Microsoft Windows 10 Pro', ,cybercns-sec-vm, , , 
db-0241,b'Windows 10 Pro 19045',cb-cloud, ,huntress, ,sentinelone
db-0243,b'Windows 10 Pro 19045',cb-cloud, ,huntress, ,sentinelone
db-0245,b'Microsoft Windows 10 Pro', ,cybercns-sec-vm, , , 
db-0245,b'Windows 10 Pro 19045',cb-cloud, ,huntress, ,sentinelone
db-0246,b'Microsoft Windows 10 Pro', ,cybercns-sec-vm, , , 
db-0246,b'Windows 10 Pro 19045',cb-cloud, ,huntress, ,sentinelone
db-0247,b'Microsoft Windows 10 Pro', ,cybercns-sec-vm, , , 
db-0247,b'Windows 10 Pro 19045',cb-cloud, ,huntress, ,sentinelone
db-0249,b'Windows 10 Pro 19045',cb-cloud,cybercns-sec-vm,huntress, ,sentinelone
