Asset Name,OS,cybercns-sec-vm,huntress,microsoft-ad
--,b'Windows 10 Business',cybercns-sec-vm, ,microsoft-ad
desktop-2j48m1t,b'Windows 10 Business',cybercns-sec-vm, ,microsoft-ad
desktop-bvc7jv2,b'Windows 10 Business',cybercns-sec-vm, ,microsoft-ad
desktop-kpbdnhg,b'Windows 10 Home', ,huntress, 
desktop-pqaog9v,b'Windows 10 Business',cybercns-sec-vm, ,microsoft-ad
desktop-uae26gc,b'Windows 10 Pro', ,huntress, 
fbmm-103,b'Windows 10 Business',cybercns-sec-vm,huntress,microsoft-ad
fbmm-437,b'Windows 10 Business',cybercns-sec-vm,huntress,microsoft-ad
fbmm-archive2,b'Windows Server 2019 Standard',cybercns-sec-vm,huntress,microsoft-ad
fbmm-data-04,b'Windows Server 2019 Standard',cybercns-sec-vm,huntress,microsoft-ad
fbmm-dc3,b'Windows Server 2019 Standard',cybercns-sec-vm, ,microsoft-ad
fbmm-dc4,b'Windows Server 2019 Standard',cybercns-sec-vm,huntress,microsoft-ad
fbmm-dhcp,b'Windows Server 2019 Standard',cybercns-sec-vm,huntress,microsoft-ad
fbmm-lpt2-paulb,b'Windows 10 Business',cybercns-sec-vm,huntress,microsoft-ad
fbmm-lt-1971ll3,b'Windows 10 Business',cybercns-sec-vm, ,microsoft-ad
fbmm-lt-1bf2fb3,b'Windows 10 Business',cybercns-sec-vm,huntress,microsoft-ad
fbmm-lt-1swj8s2,b'Windows 10 Pro', ,huntress,microsoft-ad
fbmm-lt-1vfrp93,b'Windows 10 Business',cybercns-sec-vm,huntress,microsoft-ad
fbmm-lt-1xqtjg3,b'Windows 10 Business',cybercns-sec-vm,huntress,microsoft-ad
fbmm-lt-24456,b'Windows 10 Business',cybercns-sec-vm, ,microsoft-ad
fbmm-lt-2fb9fl3,b'Windows 10 Business',cybercns-sec-vm, ,microsoft-ad
fbmm-lt-3fstjg3,b'Windows 10 Pro',cybercns-sec-vm,huntress,microsoft-ad
fbmm-lt-3mj8st2,b'Windows 10 Business',cybercns-sec-vm, ,microsoft-ad
fbmm-lt-3r6tjg3,b'Windows 10 Business',cybercns-sec-vm,huntress,microsoft-ad
fbmm-lt-3vqtjg3,b'Windows 10 Business',cybercns-sec-vm,huntress,microsoft-ad
fbmm-lt-42fxbl3,b'Windows 10 Business',cybercns-sec-vm, ,microsoft-ad
fbmm-lt-4f7r5q2,b'Windows 10 Pro', ,huntress,microsoft-ad
fbmm-lt-4kbxbl3,b'Windows 10 Pro',cybercns-sec-vm,huntress,microsoft-ad
fbmm-lt-4lb9fl3,b'Windows 10 Business',cybercns-sec-vm, ,microsoft-ad
fbmm-lt-4mygfb3,b'Windows 10 Pro',cybercns-sec-vm,huntress,microsoft-ad
fbmm-lt-4v6tjg3,b'Windows 10 Business',cybercns-sec-vm,huntress,microsoft-ad
fbmm-lt-64b3163,b'Windows 10 Pro',cybercns-sec-vm, ,microsoft-ad
fbmm-lt-6dbvdb3,b'Windows 10 Pro',cybercns-sec-vm,huntress,microsoft-ad
fbmm-lt-6f576s2,b'Windows 10 Business',cybercns-sec-vm, ,microsoft-ad
fbmm-lt-6hb9fl3,b'Windows 10 Business',cybercns-sec-vm, ,microsoft-ad
fbmm-lt-6kcxbl3,b'Windows 10 Pro',cybercns-sec-vm,huntress,microsoft-ad
fbmm-lt-6lb9fl3,b'Microsoft Windows 10 Pro',cybercns-sec-vm,huntress,microsoft-ad
fbmm-lt-73qnv2,b'Windows 10 Business',cybercns-sec-vm,huntress,microsoft-ad
