Asset Name,OS,cybercns-sec-vm,huntress,microsoft-ad,sentinelone
207-hs-front,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress, ,sentinelone
amanda-minck-lt,b'Windows 10 Pro 19044',cybercns-sec-vm, , ,sentinelone
cts-lap-225,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress, ,sentinelone
cts-lap-315,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress, ,sentinelone
desktop-4bdrdk3,b'Windows 10 Pro 19044', , , ,sentinelone
desktop-a23o55j,b'Windows 10 Pro 19042',cybercns-sec-vm,huntress, ,sentinelone
desktop-fmbrjd0,b'Windows 11 Pro 22000',cybercns-sec-vm,huntress, ,sentinelone
desktop-mv4qpsk,b'Windows 10 Pro Education 19043',cybercns-sec-vm,huntress, ,sentinelone
desktop-qhjubdh,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress, ,sentinelone
dt-325a,b'Windows 10 Pro Education 19043',cybercns-sec-vm,huntress, ,sentinelone
dt-402,b'Windows 10 Pro Education 19042',cybercns-sec-vm,huntress, ,sentinelone
dt-403,b'Windows 10 Pro Education 19043',cybercns-sec-vm,huntress, ,sentinelone
dt-405,b'Windows 10 Pro 19043',cybercns-sec-vm,huntress, ,sentinelone
dt-410a,b'Windows 10 Pro Education 19043',cybercns-sec-vm,huntress, ,sentinelone
dt-411,b'Windows 10 Pro Education 19043',cybercns-sec-vm,huntress, ,sentinelone
dt-417,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress, ,sentinelone
dt-dean1,b'Windows 10 Pro Education 19045',cybercns-sec-vm,huntress, ,sentinelone
ecs-hs-ps-01,b'Windows Server 2016 Standard 14393',cybercns-sec-vm,huntress, ,sentinelone
ecs-ms-dc-01,b'Windows Server 2019 Standard 17763',cybercns-sec-vm,huntress, ,sentinelone
ecs-ms-ps-01,b'Windows Server 2019 Standard 17763',cybercns-sec-vm,huntress, ,sentinelone
ecs-ms-vs-02,b'Windows Server 2019 Standard 17763',cybercns-sec-vm,huntress, ,sentinelone
ecs1-des-005,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress, ,sentinelone
ecs1-des-009,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress, ,sentinelone
ecs1-des-010,b'Windows 10 Pro Education 19045',cybercns-sec-vm,huntress, ,sentinelone
