Asset Name,OS,huntress,sentinelone
adfs,b'Windows Server 2022 Standard 20348',huntress,sentinelone
badge,b'Windows 10 Education 19045',huntress,sentinelone
ca01,b'Windows Server 2022 Standard 20348',huntress,sentinelone
dc03,b'Windows Server 2022 Standard 20348',huntress,sentinelone
dc04,b'Windows Server 2022 Standard 20348',huntress,sentinelone
desktop-8ct20eu,b'Windows 10 Enterprise 19045',huntress,sentinelone
desktop-q5rpi02,b'Windows 10 Enterprise 19045',huntress,sentinelone
do-e-1126-01,b'Windows 10 Enterprise 19045',huntress,sentinelone
do-e-1126-08,b'Windows 10 Enterprise 19045',huntress,sentinelone
do-e-1126-12,b'Windows 10 Enterprise 19045',huntress,sentinelone
do-e-1126-13,b'Windows 10 Pro 19045',huntress,sentinelone
do-e-1126-16,b'Windows 10 Enterprise 19045',huntress,sentinelone
do-e-1126-20,b'Windows 10 Pro 19045',huntress,sentinelone
do-e-1126-21,b'Windows 10 Enterprise 19045',huntress,sentinelone
do-e-1126-22,b'Windows 10 Enterprise 19045',huntress,sentinelone
do-e-1126-23,b'Windows 10 Enterprise 19045',huntress,sentinelone
do-e-1126-30,b'Windows 10 Enterprise 19045',huntress,sentinelone
do-e-26,b'Windows 10 Enterprise 19045',huntress,sentinelone
do-e-27,b'Windows 10 Pro 19045',huntress,sentinelone
do-e-aj,b'Windows 11 Education 22000',huntress,sentinelone
do-e-almosa,b'Windows 10 Education 19045',huntress,sentinelone
do-e-baranickt,b'Windows 10 Education 19045',huntress,sentinelone
do-e-bergs-lp21,b'Windows 10 Education 19043',huntress,sentinelone
do-e-broeskal,b'Windows 10 Education 19045',huntress,sentinelone
do-e-buckinghams,b'Windows 10 Education 19045',huntress,sentinelone
do-e-calberts21,b'Windows 10 Education 19045',huntress,sentinelone
do-e-chamberspc,b'Windows 10 Enterprise 19045',huntress,sentinelone
do-e-chervenakm,b'Windows 10 Education 19045',huntress,sentinelone
do-e-custodial,b'Windows 10 Education 19045',huntress,sentinelone
do-e-daileyj,b'Windows 10 Education 19045',huntress,sentinelone
do-e-deskfront,b'Windows 10 Enterprise 19045',huntress,sentinelone
do-e-finkbinder,b'Windows 10 Education 19045',huntress,sentinelone
do-e-francism,b'Windows 10 Education 19045',huntress,sentinelone
do-e-goodr,b'Windows 10 Education 19045',huntress,sentinelone
do-e-hahnt,b'Windows 10 Education 19045',huntress,sentinelone
do-e-halverson,b'Windows 10 Pro 19045',huntress,sentinelone
do-e-healthflt,b'Windows 10 Education 19045',huntress,sentinelone
do-e-hellej,b'Windows 10 Education 19043',huntress,sentinelone
