clinx421vtj0s2,b'Windows 10 Pro',huntress
clinx433f56xh2,b'Windows 10 Pro',huntress
clinx444sg91t2,b'Windows 10 Enterprise',huntress
clinx45bz7jmf2,b'Windows 10 Enterprise',huntress
clm1b-admon,b'Windows Server 2012 R2 Standard',huntress
cln17rvcp2,b'Windows 10 Enterprise',huntress
cln17spcp2,b'Windows 10 Pro',huntress
cln3b6td22,b'Windows 10 Pro',huntress
cln5p51gq2,b'Windows 10 Enterprise',huntress
clnb22t3y2,b'Windows 10 Pro',huntress
clnb22w3y2,b'Windows 10 Enterprise',huntress
clnx10fhwfdv2,b'Windows 10 Pro',huntress
clnx132zjd3y2,b'Windows 10 Pro',huntress
clnx159jwf8c2,b'Windows 10 Pro',huntress
clnx49,b'Windows 10 Pro',huntress
coffeeshop,b'Windows 10 Enterprise',huntress
controller,b'Windows 10 Enterprise',huntress
coumadin,b'Windows 10 Pro',huntress
covis,b'Windows 10 Pro',huntress
cr-bobcat,b'Windows 10 Enterprise',huntress
cr-bobcat2,b'Windows 10 Enterprise',huntress
dataio,b'Windows Server 2012 R2 Standard',huntress
di-ct-1804,b'Windows 10 Pro',huntress
di-drh2,b'Windows 10 Enterprise',huntress
di-proc-01,b'Windows 10 Enterprise',huntress
di-train,b'Windows 10 Pro',huntress
di-train2,b'Windows 10 Enterprise',huntress
di4364,b'Windows 10 Enterprise',huntress
diciamon,b'Windows 10 Enterprise',huntress
diedsb,b'Windows 10 Enterprise',huntress
diet-staff,b'Windows 10 Pro',huntress
diet8gy88z1,b'Windows 10 Enterprise',huntress
diet8qnjrr2,b'Windows 10 Pro',huntress
dietary2,b'Windows 10 Enterprise',huntress
dietary3,b'Windows 10 Pro',huntress
dietarylap,b'Windows 10 Enterprise',huntress
dietarysb2,b'Windows 10 Enterprise',huntress
dimammo1117,b'Windows 10 Enterprise',huntress
diregsb,b'Windows 10 Enterprise',huntress
disched,b'Windows 10 Pro',huntress
disupervisor,b'Windows 10 Enterprise',huntress
