Asset Name,OS,cybercns-sec-vm,huntress,microsoft-ad
22northoffice,b'Windows 10 Pro',cybercns-sec-vm, ,microsoft-ad
afm-d-juliog,b'Windows 10 Pro', , ,microsoft-ad
afm-d-line1,b'Windows 10 Pro', , ,microsoft-ad
afm-d-maintenan,b'Windows 10 Pro', , ,microsoft-ad
afm-d-michaelo,b'Windows 10 Pro', , ,microsoft-ad
afm-l-dustinw,b'Windows 10 Pro', , ,microsoft-ad
afm-lat5310-001,b'Windows 10 Pro',cybercns-sec-vm,huntress,microsoft-ad
afm-lat5310-002,b'Windows 10 Pro',cybercns-sec-vm,huntress,microsoft-ad
afm-lat5310-003,b'Windows 10 Pro',cybercns-sec-vm, ,microsoft-ad
afm-lat5420-002,b'Windows 10 Pro', , ,microsoft-ad
afm-lat5520-001,b'Windows 10 Pro',cybercns-sec-vm,huntress,microsoft-ad
afm-lat5520-003,b'Windows 10 Pro',cybercns-sec-vm, ,microsoft-ad
afm-lat5520-004,b'Windows 10 Pro',cybercns-sec-vm,huntress,microsoft-ad
afm-lat5590-003,b'Windows 10 Pro',cybercns-sec-vm,huntress,microsoft-ad
afm-lat5590-007,b'Windows 10 Pro', ,huntress,microsoft-ad
afm-lat5590-008,b'Windows 10 Pro', ,huntress,microsoft-ad
afm-lat5590-009,b'Windows 10 Pro', ,huntress,microsoft-ad
afm-lat5590-010,b'Windows 10 Pro',cybercns-sec-vm,huntress,microsoft-ad
afm-lat5590-012,b'Windows 10 Pro', ,huntress,microsoft-ad
afm-lat5991-004,b'Windows 11 Pro',cybercns-sec-vm,huntress,microsoft-ad
afm-lat6440-102,b'Windows 10 Pro', ,huntress,microsoft-ad
afm-lat7300-001,b'Windows 10 Pro',cybercns-sec-vm,huntress,microsoft-ad
afm-lat7480-001,b'Windows 10 Pro', , ,microsoft-ad
afm-opt3050-001,b'Windows 10 Pro', , ,microsoft-ad
afm-opt3050-002,b'Windows 10 Pro',cybercns-sec-vm,huntress,microsoft-ad
afm-opt3050-004,b'Windows 10 Pro',cybercns-sec-vm,huntress,microsoft-ad
afm-opt3050-005,b'Windows 10 Pro',cybercns-sec-vm,huntress,microsoft-ad
afm-opt3050-006,b'Windows 10 Pro',cybercns-sec-vm, ,microsoft-ad
afm-opt3050-007,b'Windows 10 Pro',cybercns-sec-vm,huntress,microsoft-ad
afm-opt3050-010,b'Windows 10 Pro',cybercns-sec-vm,huntress,microsoft-ad
afm-opt3050-012,b'Windows 10 Pro',cybercns-sec-vm,huntress,microsoft-ad
afm-opt3050-013,b'Windows 10 Pro',cybercns-sec-vm,huntress,microsoft-ad
afm-opt3050-112,b'Windows 10 Pro',cybercns-sec-vm,huntress,microsoft-ad
afm-opt3060-001,b'Windows 10 Pro',cybercns-sec-vm,huntress,microsoft-ad
afm-opt3060-002,b'Windows 10 Pro', ,huntress,microsoft-ad
afm-opt3060-003,b'Windows 10 Pro', , ,microsoft-ad
afm-opt3070-001,b'Windows 10 Pro',cybercns-sec-vm,huntress,microsoft-ad
afm-opt3070-002,b'Windows 10 Pro', ,huntress,microsoft-ad
afm-opt3080-003,b'Windows 10 Pro',cybercns-sec-vm,huntress,microsoft-ad
afm-opt3080-004,b'Windows 10 Pro',cybercns-sec-vm,huntress,microsoft-ad
afm-opt3080-005,b'Windows 10 Pro', ,huntress,microsoft-ad
afm-opt3080-006,b'Windows 10 Pro', , ,microsoft-ad
afm-opt3080-008,b'Windows 10 Pro',cybercns-sec-vm,huntress,microsoft-ad
afm-opt3080-009,b'Windows 10 Pro',cybercns-sec-vm, ,microsoft-ad
afm-pre3420-002,b'Windows 10 Pro for Workstations', ,huntress,microsoft-ad
afm-pre7920-001,b'Windows 10 Pro for Workstations',cybercns-sec-vm,huntress,microsoft-ad
afm-xps8920-016,b'Windows 10 Pro',cybercns-sec-vm,huntress,microsoft-ad
afmclock22north,b'Windows 10 Pro', , ,microsoft-ad
afmdag,b'Windows Server 2019 Standard',cybercns-sec-vm,huntress,microsoft-ad
afmmas-2019,b'Windows Server 2016 Standard',cybercns-sec-vm,huntress,microsoft-ad
afmrds,b'Windows Server 2012 R2 Standard',cybercns-sec-vm, ,microsoft-ad
afmsql,b'Windows Server 2016 Standard',cybercns-sec-vm,huntress,microsoft-ad
afmvm,b'Windows Server 2012 R2 Standard',cybercns-sec-vm,huntress,microsoft-ad
desktop-5ija3lr,b'Windows 10 Home', ,huntress, 
desktop-da3cdah,b'Windows 10 Home', ,huntress, 
desktop-hs1mkcd,b'Windows 10 Pro', ,huntress, 
desktop-kgvfgtf,b'Windows 10 Pro', ,huntress, 
desktop-q3hl1ui,b'Windows 10 Home', ,huntress, 
desktop-ssm5bc5,b'Windows 10 Home', ,huntress, 
fedex,b'Windows 10 Enterprise 2016 LTSB', ,huntress, 
pc-3b8p1v3,b'Windows 10 Pro', , ,microsoft-ad
pc-3c8p1v3,b'Windows 10 Pro', , ,microsoft-ad
pc-668p1v3,b'Windows 10 Pro', , ,microsoft-ad
pc-8y4p1v3,b'Windows 10 Pro', , ,microsoft-ad
pc-b78p1v3,b'Windows 10 Pro', , ,microsoft-ad
pc-b88p1v3,b'Windows 10 Pro', , ,microsoft-ad
pc-c35p1v3,b'Windows 10 Pro', , ,microsoft-ad
pc-h1ppgm2-old,b'Windows 10 Pro', , ,microsoft-ad
pc-h1x22gq2-old,b'Windows 10 Pro', , ,microsoft-ad
peak-l-akirkman,b'Windows 10 Pro',cybercns-sec-vm, ,microsoft-ad
peak-vm,b'Windows Server 2019 Datacenter', , ,microsoft-ad
