Asset Name,OS,cybercns-sec-vm,huntress,microsoft-ad,sophos
bsc-ws-1142,b'Windows 10 Enterprise',cybercns-sec-vm,huntress,microsoft-ad,sophos
bsc-ws-1149,b'Windows 10 Enterprise', ,huntress,microsoft-ad,sophos
bsc-ws-1401154,b'Windows 10 Enterprise LTSC', ,huntress,microsoft-ad,sophos
desktop-59m2d26,b'Windows 10 Enterprise LTSC', ,huntress,microsoft-ad,sophos
desktop-benqfmv,b'Windows 10 Enterprise LTSC', ,huntress,microsoft-ad,sophos
desktop-ng0gklg,b'Windows 10 Enterprise LTSC 2021', ,huntress, ,sophos
desktop-r1et9sn,b'Windows 10 Enterprise LTSC', ,huntress,microsoft-ad,sophos
desktop-s6i9k0a,b'Windows 10 Enterprise LTSC', ,huntress,microsoft-ad,sophos
esc-lp-1110,b'Windows 10 Enterprise', , ,microsoft-ad,sophos
esc-lp-1185,b'Windows 10 Enterprise', , ,microsoft-ad, 
esc-lp-1401160,b'Windows 10 Enterprise LTSC',cybercns-sec-vm,huntress,microsoft-ad,sophos
esc-store,b'Windows 7 Enterprise', ,huntress,microsoft-ad,sophos
esc-ws-1401082,b'Windows 10 Enterprise LTSC', ,huntress,microsoft-ad,sophos
moas19,b'Windows Server 2019 Standard',cybercns-sec-vm,huntress,microsoft-ad,sophos
msc-lp-1401203,b'Windows 10 Enterprise LTSC',cybercns-sec-vm,huntress,microsoft-ad,sophos
msc-ws-1083,b'Windows 10 Enterprise', ,huntress,microsoft-ad,sophos
msc-ws-1128,b'Windows 10 Enterprise',cybercns-sec-vm,huntress,microsoft-ad,sophos
msc-ws-1401138,b'Windows 10 Enterprise LTSC',cybercns-sec-vm,huntress,microsoft-ad,sophos
msc-ws-559,b'Windows 7 Enterprise', ,huntress,microsoft-ad,sophos
psc-lm-0004,b'Windows 10 Enterprise LTSC', , ,microsoft-ad,sophos
psc-lp-1022,b'Windows 10 Enterprise', , ,microsoft-ad,sophos
psc-lp-1099,b'Windows 10 Enterprise',cybercns-sec-vm,huntress,microsoft-ad,sophos
psc-lp-1132,b'Windows 10 Enterprise',cybercns-sec-vm,huntress,microsoft-ad,sophos
psc-lp-1183,b'Windows 10 Pro', , ,microsoft-ad,sophos
psc-lp-1187,b'Windows 10 Enterprise',cybercns-sec-vm,huntress,microsoft-ad,sophos
psc-lp-1194,b'Windows 10 Enterprise',cybercns-sec-vm,huntress,microsoft-ad,sophos
psc-lp-1201,b'Windows 10 Enterprise',cybercns-sec-vm,huntress,microsoft-ad,sophos
psc-lp-1202,b'Windows 10 Enterprise',cybercns-sec-vm,huntress,microsoft-ad,sophos
psc-lp-1206,b'Windows 10 Enterprise', , ,microsoft-ad,sophos
psc-lp-1209,b'Windows 10 Enterprise',cybercns-sec-vm,huntress,microsoft-ad, 
psc-lp-1211,b'Windows 10 Enterprise',cybercns-sec-vm,huntress,microsoft-ad,sophos
psc-lp-1221,b'Windows 10 Enterprise', ,huntress,microsoft-ad,sophos
psc-lp-1222,b'Windows 10 Enterprise',cybercns-sec-vm,huntress,microsoft-ad,sophos
psc-lp-1225,b'Windows 10 Enterprise',cybercns-sec-vm,huntress,microsoft-ad,sophos
psc-lp-1226,b'Windows 10 Enterprise',cybercns-sec-vm,huntress,microsoft-ad,sophos
psc-lp-1228,b'Windows 10 Enterprise',cybercns-sec-vm,huntress,microsoft-ad,sophos
psc-lp-1229,b'Windows 10 Enterprise',cybercns-sec-vm,huntress,microsoft-ad,sophos
psc-lp-1230,b'Windows 10 Enterprise',cybercns-sec-vm,huntress,microsoft-ad,sophos
psc-lp-1232,b'Windows 10 Enterprise',cybercns-sec-vm,huntress,microsoft-ad,sophos
psc-lp-1234,b'Windows 10 Enterprise',cybercns-sec-vm,huntress,microsoft-ad,sophos
psc-lp-1242,b'Windows 10 Enterprise',cybercns-sec-vm,huntress,microsoft-ad,sophos
psc-lp-1245,b'Windows 10 Enterprise',cybercns-sec-vm,huntress,microsoft-ad,sophos
psc-lp-1247,b'Windows 10 Enterprise',cybercns-sec-vm,huntress,microsoft-ad,sophos
psc-lp-1400677,b'Windows 10 Enterprise LTSC', , ,microsoft-ad,sophos
psc-lp-1401065,b'Windows 10 Enterprise LTSC', ,huntress,microsoft-ad,sophos
psc-lp-1401184,b'Windows 10 Enterprise LTSC',cybercns-sec-vm,huntress,microsoft-ad,sophos
psc-lp-1401192,b'Windows 10 Enterprise LTSC',cybercns-sec-vm,huntress,microsoft-ad,sophos
psc-lp-1401198,b'Windows 10 Enterprise LTSC', ,huntress,microsoft-ad,sophos
psc-lp-1401199,b'Windows 10 Enterprise LTSC',cybercns-sec-vm,huntress,microsoft-ad,sophos
psc-lp-1401200,b'Windows 10 Enterprise LTSC',cybercns-sec-vm,huntress,microsoft-ad,sophos
psc-lp-1401204,b'Windows 10 Enterprise LTSC', ,huntress,microsoft-ad,sophos
psc-lp-1401205,b'Windows 10 Enterprise LTSC', ,huntress,microsoft-ad,sophos
psc-lp-1401207,b'Windows 10 Enterprise LTSC', ,huntress,microsoft-ad,sophos
psc-lp-1401208,b'Windows 10 Enterprise LTSC',cybercns-sec-vm,huntress,microsoft-ad,sophos
psc-lp-1401209,b'Windows 10 Enterprise LTSC 2021', , , ,sophos
psc-lp-1401212,b'Windows 10 Enterprise LTSC', ,huntress,microsoft-ad,sophos
psc-lp-1401216,b'Windows 10 Enterprise LTSC',cybercns-sec-vm,huntress,microsoft-ad,sophos
psc-lp-1401217,b'Windows 10 Enterprise LTSC',cybercns-sec-vm,huntress,microsoft-ad,sophos
