Asset Name,OS,cybercns-sec-vm,huntress,microsoft-intune,sentinelone
ad_delllaptop,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
agj03z2,"b'Windows, 10.0.19045.2728'", ,huntress,microsoft-intune, 
apepperdell3400,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
bevcdell5400new,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
carricdell5490,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
chris lukasiak macbook pro,b'OS X 13.3.1 (22E261)', , , ,sentinelone
chrisluasiakmbp,b'macOS 13 Ventura',cybercns-sec-vm,huntress, , 
colleensimmons,b'Microsoft Windows 10 Pro',cybercns-sec-vm,huntress,microsoft-intune, 
davids-macbook-pro,b'OS X 10.15.7 (19H2026)', , , ,sentinelone
davids-mbp,b'macOS 10.15 Catalina', ,huntress, , 
deborahkass,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-048v56h,b'Windows 10 Pro 19045', ,huntress,microsoft-intune,sentinelone
desktop-16rubth,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-1cmsjjm,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-1iqbcqv,b'Windows 10 Pro 19045', ,huntress, ,sentinelone
desktop-1lsr9d7,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-3nrpilp,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-45budcc,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-4ktjq56,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-5riqcdt,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-6fiatfq,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-6q16d6d,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-6uktj4n,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-73ichtl,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-7kmo555,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-8hp5ltq,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-a7d5mo3,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-acua9mn,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-ad9oqtk,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-bffv65q,b'Windows 10 Pro',cybercns-sec-vm,huntress, , 
desktop-bhscn2v,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-bnc6hop,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-c0pds5n,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-c5lkd5p,b'Windows 10 Pro', ,huntress, , 
desktop-ccid1n4,b'Windows 10 Pro 19045', ,huntress,microsoft-intune,sentinelone
desktop-cjofm6f,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-cn90fn8,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-d17lub1,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-d21j7bh,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-e8uor25,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-g7o5pdm,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-gtpi5vm,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-h40cu0i,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-h63pit3,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-i5taobp,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-ibgd8o0,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-im5mkp1,b'Windows 11 Pro 22000', ,huntress,microsoft-intune,sentinelone
desktop-ive2jrh,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-jd6u9cl,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-jh21rfi,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-jrh9k2s,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-l628ac8,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-laeni9j,"b'Windows, 10.0.19044.2364'", , ,microsoft-intune, 
desktop-ld874fj,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-lmkcsbd,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-mqj1d3c,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-oaoga7p,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-om6sr0f,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-p68jgcn,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-qc3id9q,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-qi2kvkk,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-r0btble,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-r3gjrku,b'Windows 10 Pro 19045', ,huntress,microsoft-intune,sentinelone
desktop-rl1rsqf,b'Windows 11 Pro 22000',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-rlvta0m,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-rn3n16e,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
desktop-tejh5o8,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-intune,sentinelone
