Asset Name,OS,cybercns-sec-vm,microsoft-ad,sentinelone
2think-41318,b'Windows 10 Pro 19045',cybercns-sec-vm, ,sentinelone
adatish-4519,b'Windows 11 Pro 22621',cybercns-sec-vm, ,sentinelone
aging050815,b'Windows 10 Pro 19045',cybercns-sec-vm, ,sentinelone
ahart031618,b'Windows 10 Pro 19044', , ,sentinelone
ahec-lptp82218,b'Windows 10 Pro 19045',cybercns-sec-vm, ,sentinelone
aowens-1022,b'Windows 11 Pro 22621',cybercns-sec-vm, ,sentinelone
apiper-112019,b'Windows 10 Pro 19045',cybercns-sec-vm, ,sentinelone
aprince-hp,b'Windows 10 Pro 19045',cybercns-sec-vm, ,sentinelone
arichards-31721,b'Windows 11 Pro 22621',cybercns-sec-vm, ,sentinelone
aspen-12920,b'Windows 10 Pro 19045',cybercns-sec-vm, ,sentinelone
awolfe-7312020,b'Windows 10 Pro 19044',cybercns-sec-vm, ,sentinelone
azink-3821,b'Windows 11 Pro 22621',cybercns-sec-vm, ,sentinelone
bcatlett-102819,b'Windows 11 Pro 22621',cybercns-sec-vm, ,sentinelone
bhaagsma-91719,b'Windows 10 Pro 19045',cybercns-sec-vm, ,sentinelone
brobling-pc,b'windows',cybercns-sec-vm, , 
cathe-salem323,b'Windows 11 Pro 22621', , ,sentinelone
cbailey-81518,b'Windows 10 Pro 19045', , ,sentinelone
cboone-71019,b'Windows 10 Pro 19044',cybercns-sec-vm, ,sentinelone
cjohnson81018,b'Windows 10 Pro 19045',cybercns-sec-vm, ,sentinelone
clong-111919,b'Windows 10 Pro 19045',cybercns-sec-vm, ,sentinelone
cmarshall-112219,b'Windows 11 Pro 22621',cybercns-sec-vm, ,sentinelone
collegehill-33023,b'Windows 11 Pro 22621', , ,sentinelone
cpenning1222,b'Windows 11 Pro 22621',cybercns-sec-vm,microsoft-ad,sentinelone
critchison32618,b'Windows 10 Pro 19044', , ,sentinelone
csanders050514,b'Windows 10 Pro 19045',cybercns-sec-vm, ,sentinelone
ctincher-1022,b'Windows 11 Pro 22621',cybercns-sec-vm, ,sentinelone
dbaker-11620,b'Windows 10 Pro 19045',cybercns-sec-vm, ,sentinelone
dbeeler-12220,b'Windows 11 Pro 22621',cybercns-sec-vm, ,sentinelone
dblassingame,b'Windows 11 Pro 22621',cybercns-sec-vm, ,sentinelone
dbudd-1022,b'Windows 11 Pro 22621',cybercns-sec-vm, ,sentinelone
dcoleman-1122,b'Windows 11 Pro 22621',cybercns-sec-vm,microsoft-ad,sentinelone
desktop-0mj9f55,b'Windows 10 Pro 19044', , ,sentinelone
desktop-1afnphj,b'Windows 11 Pro 22621', , ,sentinelone
desktop-2nksvij,b'Windows 10 Pro 19045',cybercns-sec-vm, ,sentinelone
desktop-2u4bke7,b'Windows 10 Pro 19042', , ,sentinelone
desktop-3t6v75b,b'Windows 10 Pro 19045',cybercns-sec-vm, ,sentinelone
desktop-6a9mkb2,b'Windows 10 Pro 19044',cybercns-sec-vm, ,sentinelone
desktop-7a1o6mh,b'Windows 10 Pro 19045',cybercns-sec-vm, ,sentinelone
desktop-7oq7j80,b'Windows 10 Pro 19045',cybercns-sec-vm, ,sentinelone
desktop-8l9c204,b'Windows 10 Pro 19045',cybercns-sec-vm, ,sentinelone
desktop-91pqbde,b'Windows 11 Pro 22621',cybercns-sec-vm, ,sentinelone
desktop-bfsu3l8,b'Windows 11 Pro 22621',cybercns-sec-vm, ,sentinelone
desktop-bhae3hm,b'Windows 10 Home 19045',cybercns-sec-vm, ,sentinelone
desktop-cgi1rnh,b'Windows 11 Pro 22621',cybercns-sec-vm, ,sentinelone
desktop-d4r2a82,b'Windows 11 Pro 22621',cybercns-sec-vm, ,sentinelone
desktop-fbp4ue3,b'Windows 11 Pro 22621',cybercns-sec-vm, ,sentinelone
desktop-ftt8bl5,b'Windows 10 Pro 19045',cybercns-sec-vm, ,sentinelone
desktop-gmt6jac,b'Microsoft Windows 10 Pro',cybercns-sec-vm, , 
desktop-gmt6jac,b'Windows 10 Pro 19044', , ,sentinelone
desktop-gp1m08a,b'Windows 10 Pro 19045',cybercns-sec-vm,microsoft-ad,sentinelone
desktop-h9udpli,b'Windows 10 Pro 19045', , ,sentinelone
desktop-jaki5bh,b'Windows 11 Pro 22621',cybercns-sec-vm, ,sentinelone
desktop-n1111h7,b'Windows 11 Pro 22000', , ,sentinelone
desktop-nl1bigk,b'Windows 11 Pro 22621',cybercns-sec-vm, ,sentinelone
desktop-oqjpqd7,b'Windows 11 Pro 22621',cybercns-sec-vm, ,sentinelone
desktop-qq7nk5q,b'Windows 11 Pro 22621',cybercns-sec-vm, ,sentinelone
desktop-rjjlqe7,b'Windows 10 Pro 19044', , ,sentinelone
desktop-uksljqf,b'Microsoft Windows 11 Pro',cybercns-sec-vm, , 
desktop-uksljqf,b'Windows 11 Pro 22621', , ,sentinelone
dmcnabb-91919,b'Windows 10 Pro 19045',cybercns-sec-vm, ,sentinelone
dmiller-91721,b'Windows 10 Pro 19044',cybercns-sec-vm, ,sentinelone
dragsdale-111621,b'Windows 10 Pro 19044', , ,sentinelone
eagleplace-32923,b'Windows 11 Pro 22621', , ,sentinelone
ecalvin9116,b'Windows 10 Pro 19044',cybercns-sec-vm, ,sentinelone
erobertson-61421,b'Windows 11 Pro 22621',cybercns-sec-vm, ,sentinelone
ezink-12322,b'Windows 10 Pro 19044',cybercns-sec-vm,microsoft-ad,sentinelone
ezink-lptp822,b'Windows 11 Pro 22621',cybercns-sec-vm, ,sentinelone
gcamp-12822,b'Windows 10 Pro 19045',cybercns-sec-vm,microsoft-ad,sentinelone
gduncan101916,b'Windows 10 Pro 19045',cybercns-sec-vm, ,sentinelone
gknight-1022,b'Windows 11 Pro 22621',cybercns-sec-vm,microsoft-ad,sentinelone
