Asset Name,OS,cb-cloud,huntress,microsoft-ad
1d01-d001,b'Windows 10 Pro',cb-cloud,huntress,microsoft-ad
1d01-d010,b'Windows 10 Pro',cb-cloud,huntress,microsoft-ad
1d01-d016,b'Windows 10 Pro',cb-cloud,huntress,microsoft-ad
1d01-l002,b'Windows 10 Pro',cb-cloud,huntress,microsoft-ad
1d01-l003,b'Windows 10 Pro',cb-cloud,huntress,microsoft-ad
1d01-l004,b'Windows 10 Pro',cb-cloud,huntress,microsoft-ad
1d01-l005,b'Windows 10 Pro',cb-cloud,huntress,microsoft-ad
1d01-l006,b'Windows 10 Pro',cb-cloud,huntress,microsoft-ad
1d01-l007,b'Windows 10 Pro',cb-cloud,huntress,microsoft-ad
1d01-l008,b'Windows 10 Pro',cb-cloud,huntress,microsoft-ad
1d01-l009,b'Windows 10 Pro',cb-cloud,huntress,microsoft-ad
1d01-l011,b'Windows 10 Pro',cb-cloud,huntress,microsoft-ad
1d01-l012,b'Windows 10 Pro',cb-cloud,huntress,microsoft-ad
1d01-l013,b'Windows 10 Pro',cb-cloud,huntress,microsoft-ad
1d01-l014,b'Windows 10 Pro',cb-cloud,huntress,microsoft-ad
1d01-l015,b'Windows 10 Pro',cb-cloud,huntress,microsoft-ad
1d01-l017,b'Windows 10 Pro',cb-cloud,huntress,microsoft-ad
1d01-l020,b'Windows 10 Pro',cb-cloud,huntress,microsoft-ad
3c07-c01,b'Windows 10 Education',cb-cloud,huntress,microsoft-ad
3c07-c02,b'Windows 10 Education',cb-cloud,huntress,microsoft-ad
3c07-c03,b'Windows 10 Education',cb-cloud,huntress,microsoft-ad
3c07-c04,b'Windows 10 Education',cb-cloud,huntress,microsoft-ad
3c08b-f01,b'Windows 10 Pro',cb-cloud,huntress,microsoft-ad
3c08b-f02,b'Windows 11 Pro',cb-cloud,huntress,microsoft-ad
3c13-d01,b'Windows 10 Education',cb-cloud,huntress,microsoft-ad
3d02-d07,b'Windows 10 Education', ,huntress,microsoft-ad
3d02-d20,b'Windows 10 Education',cb-cloud,huntress,microsoft-ad
3d02-g01,b'Windows 10 Pro',cb-cloud,huntress,microsoft-ad
3d02-g02,b'Windows 10 Pro',cb-cloud,huntress,microsoft-ad
3d02-g03,b'Windows 10 Education',cb-cloud,huntress,microsoft-ad
3d02-g04,b'Windows 10 Education',cb-cloud,huntress,microsoft-ad
3d02-g05,b'Windows 10 Pro',cb-cloud,huntress,microsoft-ad
3d02-g06,b'Windows 10 Education',cb-cloud,huntress,microsoft-ad
3d02-g07,b'Windows 10 Education',cb-cloud,huntress,microsoft-ad
3d02-gpu01,b'Windows 10 Education',cb-cloud,huntress, 
3d02-gpu02,b'Windows 11 Education',cb-cloud,huntress, 
3d03-d01,b'Windows 10 Enterprise',cb-cloud,huntress,microsoft-ad
3d03-d02,b'Windows 10 Pro',cb-cloud,huntress,microsoft-ad
3d06a-f01,b'Windows 10 Pro',cb-cloud,huntress,microsoft-ad
3d06a-f02,b'Windows 11 Pro',cb-cloud,huntress,microsoft-ad
3d06b-f01,b'Windows 10 Pro',cb-cloud,huntress,microsoft-ad
3d06b-f03,b'Windows 11 Pro',cb-cloud,huntress,microsoft-ad
3d07a-g01,b'Windows 10 Education',cb-cloud,huntress,microsoft-ad
3d07b-f01,b'Windows 10 Pro',cb-cloud,huntress,microsoft-ad
3d07b-f02,b'Windows 10 Pro',cb-cloud,huntress,microsoft-ad
3d15-f02,b'Windows 11 Pro',cb-cloud,huntress,microsoft-ad
